instrument,train_set,test_set,precision,recall,f1-score,support,accuracy,roc_auc,ap,embedding
organ,irmas,irmas,0.672,0.9655172413793104,0.7924528301886793,174.0,0.9471788715486195,0.9880126960648363,0.8909552309874369,openl3-mklda
piano,irmas,irmas,0.6375,0.9,0.746341463414634,170.0,0.9375750300120048,0.9740405787983643,0.9082062758720367,openl3-mklda
saxophone,irmas,irmas,0.28921568627450983,0.7866666666666666,0.4229390681003584,150.0,0.8067226890756303,0.8864248021108179,0.5418583229321052,openl3-mklda
trumpet,irmas,irmas,0.5186721991701245,0.8333333333333334,0.6393861892583121,150.0,0.9153661464585834,0.9435971855760774,0.7725076530171539,openl3-mklda
violin,irmas,irmas,0.2803970223325062,0.7902097902097902,0.41391941391941395,143.0,0.8079231692677071,0.8812290795219225,0.49876310328026374,openl3-mklda
voice,irmas,irmas,0.6351351351351351,0.9842931937172775,0.7720739219712526,191.0,0.9333733493397359,0.9919744431626586,0.957266521994412,openl3-mklda
cello,irmas,openmic,0.7029702970297029,0.6283185840707964,0.6635514018691588,113.0,0.6682027649769585,0.7155377808032675,0.6937741424143238,openl3-mklda
clarinet,irmas,openmic,0.43243243243243246,0.2191780821917808,0.2909090909090909,73.0,0.7507987220447284,0.6827054794520547,0.4174882551608896,openl3-mklda
flute,irmas,openmic,0.5,0.4084507042253521,0.4496124031007752,71.0,0.7090163934426229,0.7773345273955875,0.5805760063693339,openl3-mklda
guitar,irmas,openmic,0.9671052631578947,0.8121546961325967,0.8828828828828829,181.0,0.8458498023715415,0.9475138121546961,0.9808019342746475,openl3-mklda
organ,irmas,openmic,0.5714285714285714,0.5490196078431373,0.5599999999999999,51.0,0.7608695652173914,0.7505528527200354,0.5189630923485036,openl3-mklda
piano,irmas,openmic,0.898936170212766,0.9184782608695652,0.9086021505376345,184.0,0.8634538152610441,0.9461538461538462,0.9831416892168927,openl3-mklda
saxophone,irmas,openmic,0.7375,0.8388625592417062,0.7849223946784922,211.0,0.7467362924281984,0.7890444175024799,0.8027523907175751,openl3-mklda
trumpet,irmas,openmic,0.8372093023255814,0.20224719101123595,0.3257918552036199,178.0,0.6208651399491094,0.745022210608832,0.7121024270670342,openl3-mklda
violin,irmas,openmic,0.8592233009708737,0.759656652360515,0.8063781321184511,233.0,0.7514619883040936,0.8099381816750009,0.8872475734056098,openl3-mklda
