instrument,train_set,test_set,precision,recall,f1-score,support,accuracy,roc_auc,ap,embedding
violin,openmic,openmic,0.8868778280542986,0.8412017167381974,0.8634361233480176,233.0,0.8187134502923976,0.9082175060046462,0.9459327886954632,openl3-mklda
voice,openmic,openmic,0.925,0.9568965517241379,0.9406779661016949,116.0,0.9259259259259259,0.9678790741615494,0.979637801306268,openl3-mklda
cello,openmic,irmas,0.16043956043956045,0.776595744680851,0.2659380692167578,94.0,0.7581032412965186,0.8507863678198256,0.3604613302206517,openl3-mklda
clarinet,openmic,irmas,0.26013513513513514,0.6062992125984252,0.3640661938534279,127.0,0.8385354141656662,0.8448220288253443,0.3028080899184665,openl3-mklda
flute,openmic,irmas,0.2546816479400749,0.5619834710743802,0.3505154639175258,121.0,0.8487394957983193,0.7842948460777235,0.24429646625975815,openl3-mklda
guitar,openmic,irmas,0.3997233748271093,0.8352601156069365,0.5406922357343312,346.0,0.7052821128451381,0.8551519530565773,0.6208847317593488,openl3-mklda
organ,openmic,irmas,0.13043478260869565,0.017241379310344827,0.03045685279187817,174.0,0.8853541416566627,0.5378609287849374,0.1196423142739964,openl3-mklda
piano,openmic,irmas,0.2183206106870229,0.8411764705882353,0.3466666666666667,170.0,0.6764705882352942,0.8707101289713747,0.6000587753703069,openl3-mklda
saxophone,openmic,irmas,0.23372781065088757,0.5266666666666666,0.32377049180327866,150.0,0.801920768307323,0.7618997361477572,0.2735378887696052,openl3-mklda
trumpet,openmic,irmas,0.3782608695652174,0.58,0.45789473684210524,150.0,0.8763505402160864,0.8410334212840809,0.4166049701005249,openl3-mklda
violin,openmic,irmas,0.20817120622568094,0.7482517482517482,0.3257229832572298,143.0,0.734093637454982,0.8022902901432121,0.3336479047720815,openl3-mklda
voice,openmic,irmas,0.6111111111111112,0.9214659685863874,0.7348643006263048,191.0,0.9237695078031213,0.9756180672641761,0.8858923710965293,openl3-mklda
